# Integrated IC catalog generated from github.com/flashrom/flashrom & github.com/Raoufbaa/EEflasher-Release
Device	Manufacturer	RawId	SizeBytes	PageSize	Volts	Protocol	CommandSet	Type	Supported
GD25LB256F/GD25LR256F	GIGADEVICE	C86019	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LB512ME/GD25LR512ME	GIGADEVICE	C8671A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LB512MF/GD25LR512MF	GIGADEVICE	C8601A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LF128E	GIGADEVICE	C86318	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LF256F	GIGADEVICE	C86319	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LF512MF	GIGADEVICE	C8631A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ128E/GD25LB128E/GD25LR128E/GD25LQ128D/GD25LQ128C	GIGADEVICE	C86018	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ16	GIGADEVICE	C86015	2097152	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ255E	GIGADEVICE	C86019	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ32	GIGADEVICE	C86016	4194304	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ40	GIGADEVICE	C86013	524288	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ64(B)	GIGADEVICE	C86017	8388608	256	1.8V	SPI	25xx	SPI_NOR	true
GD25LQ80	GIGADEVICE	C86014	1048576	256	1.8V	SPI	25xx	SPI_NOR	true
GD25Q128E/GD25B128E/GD25R128E/GD25Q127C	GIGADEVICE	C84018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q16(B)	GIGADEVICE	C84015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q20(B)	GIGADEVICE	C84012	262144	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q256E/GD25B256E/GD25R256E/GD25Q256D	GIGADEVICE	C84019	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q32(B)	GIGADEVICE	C84016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q40(B)	GIGADEVICE	C84013	524288	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q64(B)	GIGADEVICE	C84017	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25Q80(B)	GIGADEVICE	C84014	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25T80	GIGADEVICE	C83114	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25VQ16C	GIGADEVICE	C84215	2097152	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
GD25VQ21B	GIGADEVICE	C84212	262144	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
GD25VQ40C	GIGADEVICE	C84213	524288	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
GD25VQ41B	GIGADEVICE	C84213	524288	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
GD25VQ80C	GIGADEVICE	C84214	1048576	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
GD25WQ80E	GIGADEVICE	C86514	1048576	256	1.7-3.6V	SPI	25xx	SPI_NOR	true
MX23L12854	MACRONIX	C20518	16777216	256	3.0-3.6V	SPI	25xx	SPI_NOR	true
MX23L1654	MACRONIX	C20515	2097152	256	3.0-3.6V	SPI	25xx	SPI_NOR	true
MX23L3254	MACRONIX	C20516	4194304	256	3.0-3.6V	SPI	25xx	SPI_NOR	true
MX23L6454	MACRONIX	C20517	8388608	256	3.0-3.6V	SPI	25xx	SPI_NOR	true
MX25L1005(C)/MX25L1006E	MACRONIX	C22011	131072	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L12833F	MACRONIX	C22018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L12835F/MX25L12873F	MACRONIX	C22018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L12845E/MX25L12865E	MACRONIX	C22018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L12850F	MACRONIX	C22018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L1605A/MX25L1606E/MX25L1608E	MACRONIX	C22015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L1605D/MX25L1608D/MX25L1673E	MACRONIX	C22015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L1633E	MACRONIX	C22415	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L1635E/MX25L1636E	MACRONIX	C22515	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L2005(C)/MX25L2006E	MACRONIX	C22012	262144	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L25635F/MX25L25645G	MACRONIX	C22019	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3205(A)	MACRONIX	C22016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3205D/MX25L3208D	MACRONIX	C22016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3206E/MX25L3208E	MACRONIX	C22016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3233F/MX25L3273E	MACRONIX	C22016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3235D	MACRONIX	C25E16	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3239E	MACRONIX	C22536	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3255E	MACRONIX	C29E16	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L3273F	MACRONIX	C22016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L4005(A/C)/MX25L4006E	MACRONIX	C22013	524288	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L512(E)/MX25V512(C)	MACRONIX	C22010	65536	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L5121E	MACRONIX	C22210	65536	32	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L6406E/MX25L6408E	MACRONIX	C22017	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L6436E/MX25L6445E/MX25L6465E	MACRONIX	C22017	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L6495F	MACRONIX	C29517	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25L8005/MX25L8006E/MX25L8008E/MX25V8005	MACRONIX	C22014	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25LM51245G	MACRONIX	C2853A	67108864	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25U12835F/MX25U12873F	MACRONIX	C22538	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U1635E	MACRONIX	C22535	2097152	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U25643G	MACRONIX	C22539	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U25645G	MACRONIX	C22539	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U3235E/F	MACRONIX	C22536	4194304	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U51245G	MACRONIX	C2253A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U6435E/F	MACRONIX	C22537	8388608	256	1.8V	SPI	25xx	SPI_NOR	true
MX25U8032E	MACRONIX	C22534	1048576	256	1.8V	SPI	25xx	SPI_NOR	true
MX25V16066	MACRONIX	C22015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX25V1635F	MACRONIX	C22315	2097152	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
MX25V4035F	MACRONIX	C22313	524288	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
MX25V8035F	MACRONIX	C22314	1048576	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
MX66L1G45G	MACRONIX	C2201B	134217728	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX66L2G45G	MACRONIX	C2201C	268435456	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX66L51235F/MX25L51245G	MACRONIX	C2201A	67108864	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX66U1G45G	MACRONIX	C2253B	134217728	256	1.8V	SPI	25xx	SPI_NOR	true
MX66U2G45G	MACRONIX	C2253C	268435456	256	1.8V	SPI	25xx	SPI_NOR	true
MX77L25650F	MACRONIX	C27519	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
MX77U25650F	MACRONIX	C27539	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
MX77U51250F	MACRONIX	C2753A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
W25P16	WINBOND	EF2015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25P32	WINBOND	EF2016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25P80	WINBOND	EF2014	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q16JV_M	WINBOND	EF7015	2097152	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q256JV_M	WINBOND	EF7019	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q256JV_Q	WINBOND	EF4019	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q256JW_DTR	WINBOND	EF8019	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
W25Q32BV/W25Q32CV/W25Q32DV	WINBOND	EF4016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q32BW/W25Q32CW/W25Q32DW	WINBOND	EF6016	4194304	256	1.8V	SPI	25xx	SPI_NOR	true
W25Q32JV_M	WINBOND	EF7016	4194304	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q40BW	WINBOND	EF5013	524288	256	1.8V	SPI	25xx	SPI_NOR	true
W25Q512JV_M	WINBOND	EF7020	67108864	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q512NW-IM	WINBOND	EF8020	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
W25Q64BV/W25Q64CV/W25Q64FV	WINBOND	EF4017	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q80BV/W25Q80DV	WINBOND	EF4014	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25Q80BW	WINBOND	EF5014	1048576	256	1.8V	SPI	25xx	SPI_NOR	true
W25Q80RV	WINBOND	EF4014	1048576	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W25R256JW	WINBOND	EF6019	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
W25R512NW/W74M51NW	WINBOND	EF6020	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
W25X05	WINBOND	EF3010	65536	256	2.3-3.6V	SPI	25xx	SPI_NOR	true
W25X64	WINBOND	EF3017	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W35T02NW	WINBOND	EF5B1C	268435456	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q01NWQ	WINBOND	EF8A1B	134217728	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q128JV	WINBOND	EF4A18	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W77Q128JW	WINBOND	EF8A18	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q12NW	WINBOND	EF8A18	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q16JW	WINBOND	EF8A16	2097152	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q25NWS	WINBOND	EF8A19	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q32JW	WINBOND	EF8A16	4194304	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q51NWD	WINBOND	EF8A1A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q64JV	WINBOND	EF4A17	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
W77Q64JW	WINBOND	EF8A17	8388608	256	1.8V	SPI	25xx	SPI_NOR	true
W77Q64NW	WINBOND	EF8A17	8388608	256	1.8V	SPI	25xx	SPI_NOR	true
W77T01NWQ	WINBOND	EF8E1B	134217728	256	1.8V	SPI	25xx	SPI_NOR	true
W77T12NW	WINBOND	EF8E18	16777216	256	1.8V	SPI	25xx	SPI_NOR	true
W77T25NWS	WINBOND	EF8E19	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
W77T51NWD	WINBOND	EF8E1A	67108864	256	1.8V	SPI	25xx	SPI_NOR	true
W77T64NW	WINBOND	EF8E17	8388608	256	1.8V	SPI	25xx	SPI_NOR	true
